"Dimension_1","Dimension_2","Dimension_3","Cluster","id_fila_original","Month","Day"
-0.728857234024615,1.03437156315381,0.787311765042761,"Cluster_2",107,"Agosto",15
-0.846002130185872,1.10345476333478,0.371209950289452,"Cluster_2",108,"Agosto",16
0.523456546395544,1.86803401075152,-0.0730604502573125,"Cluster_2",109,"Agosto",17
-0.325189272869684,1.03355510672819,-0.397809088544497,"Cluster_2",110,"Agosto",18
-0.108125347713329,-0.707697347242042,-0.0397967697530804,"Cluster_3",111,"Agosto",19
0.059059331392541,-0.0718031717881042,0.0718876473319224,"Cluster_3",112,"Agosto",20
-0.973185811364121,-1.46911650907499,0.671675352700859,"Cluster_3",113,"Agosto",21
-2.09194772401985,0.908687566299448,0.854253184371729,"Cluster_2",114,"Agosto",22
-0.480510557440004,-1.04821477911429,0.0249882105782231,"Cluster_3",115,"Agosto",23
0.297825190489962,-0.211771646648288,-0.0446428072949301,"Cluster_3",116,"Agosto",24
3.8913142845334,0.474261378742526,-0.875441082958732,"Cluster_1",117,"Agosto",25
1.53207093069899,0.0290420636216764,0.196730139613723,"Cluster_1",118,"Agosto",26
0.928160753265851,0.917251720044889,0.0305657899128339,"Cluster_1",119,"Agosto",27
1.96357561822943,-0.0325766233726567,1.35463486938516,"Cluster_1",120,"Agosto",28
3.76192005710787,0.738551669834267,-0.222591474210462,"Cluster_1",121,"Agosto",29
2.66366006911078,0.0703905641395136,0.544619661687177,"Cluster_1",122,"Agosto",30
2.40059681242147,0.559497821906398,0.578173123678915,"Cluster_1",123,"Agosto",31
2.28970892519898,0.695219795749629,0.576574238197446,"Cluster_1",124,"Septiembre",1
2.3408327573926,0.61093616179612,0.160985254778783,"Cluster_1",125,"Septiembre",2
2.5785426081605,1.04867159759518,-0.159859839600346,"Cluster_1",126,"Septiembre",3
2.70773161456726,0.772871375516098,0.199156660039853,"Cluster_1",127,"Septiembre",4
0.746481707417309,1.29449855963679,0.521231509586185,"Cluster_2",128,"Septiembre",5
-0.896276510879571,0.249248161062813,1.79626769929096,"Cluster_2",129,"Septiembre",6
-0.185492306169493,-0.793248460697844,0.0486599430708304,"Cluster_3",130,"Septiembre",7
-0.265653626292881,-0.395807896317559,-0.0858611484836772,"Cluster_3",131,"Septiembre",8
-0.535784180775139,-0.586067088625365,-0.22942979194762,"Cluster_3",132,"Septiembre",9
-0.325695110265803,-0.726290622842521,-0.693749520317047,"Cluster_3",133,"Septiembre",10
-0.261884935521862,-1.12322259416766,0.984167357175035,"Cluster_3",134,"Septiembre",11
-1.0325093411347,-1.47227997437307,0.59988499813512,"Cluster_3",135,"Septiembre",12
0.405107485789629,-0.0566017884999132,-0.958375398942323,"Cluster_3",136,"Septiembre",13
-1.70857019606179,1.46769035776161,0.188912485210139,"Cluster_2",137,"Septiembre",14
-1.41700456515813,0.505971007005204,-0.00289607589752866,"Cluster_2",138,"Septiembre",15
0.740575792029294,-0.102930485004453,-0.727198967084435,"Cluster_3",139,"Septiembre",16
-1.50332523912777,-0.93009479003811,-0.246854222169954,"Cluster_3",140,"Septiembre",17
-1.2355746343817,1.53513227194673,0.434544754631041,"Cluster_2",141,"Septiembre",18
-0.778130589060982,-0.608051992586843,-0.865528036220715,"Cluster_3",142,"Septiembre",19
0.0926953863515735,0.0998405269684245,-0.178343175646548,"Cluster_3",143,"Septiembre",20
-1.56508138379282,-0.930242492351989,-0.748824455335065,"Cluster_3",144,"Septiembre",21
-1.216971339095,1.80333337286704,-0.0597469778365275,"Cluster_2",145,"Septiembre",22
-0.0964810716749154,0.444173853996786,0.449761400909577,"Cluster_2",146,"Septiembre",23
-1.69848354074242,1.28491822115019,-0.16094018543285,"Cluster_2",147,"Septiembre",24
-2.90507022836505,0.748350504081672,0.707744474783317,"Cluster_2",148,"Septiembre",25
-0.206107220557693,0.299503235875899,-1.18332323044792,"Cluster_3",149,"Septiembre",26
-0.816793774555823,-0.00980376722977529,0.673083648476501,"Cluster_2",150,"Septiembre",27
-1.29173254788014,-0.640732496229743,0.529041331944305,"Cluster_3",151,"Septiembre",28
-0.457975406580271,0.789202430944298,-0.354654724698647,"Cluster_2",152,"Septiembre",29
-1.08007900711289,-0.616432457677947,-0.597125984335712,"Cluster_3",153,"Septiembre",30
